"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo, Modelo Fabricante)";Sexo;"Faixa etária";Custo
robe-rendado-demillus-231200;"Robe Rendado DeMillus (231200)";"Noite, Praia , Plus Size";Tamanho;"UN ( 42-50 )";Cor;"preto 27";;;93.99;;0.20;3.00;18.00;24.00;;;;NÃO;NÃO;;"demillus noivas, robe, robe curto manga longa, robe demillus, robe nupcial, robe renda branco, robe renda preta, robe rendado";"Robe Rendado DeMillus";"Robe Rendado,curto com manga longa acompanha faixa para amarrar. Tamanho UN (veste do 42 ao 50) - cores preto e branco. Compre na Queromania.shop";DeMillus;SIM;;;;
zeus-kit-meia-masculina-invisivel-203001;"Zeus Kit Meia Masculina Invisível (203001)";Masculino;Tamanho;"UN ( veste do 38 a 42)";Cor;"branco 20";;;30.99;;0.02;2.00;12.00;16.00;;203001;;SIM;NÃO;;"kit meia masculina, meia, meia algodao, meia invisivel, meia masculina, meia masculina invisivel, meia masculina zeus, meias";"Zeus Kit Meia Masculina Invisível ";"Zeus Kit Meia Masculina Invisível, 3 pares de meias invisíveis, 100% algodão. Compre meia masculina na Queromania.shop";Zeus;SIM;203001;Masculino;Adulto;
zeus-kit-meia-masculina-invisivel-203001;;;Tamanho;"UN ( veste do 38 a 42)";Cor;"preto 27";;;30.99;;0.02;2.00;12.00;16.00;;203001;;;;;;;;;;203001;Masculino;Adulto;
kit-meia-masculina-cano-curto-zeus-203004;"Kit Meia Masculina Cano Curto Zeus (203004)";Masculino;Tamanho;"UN ( 38-42 )";Cor;"branco 20";;;32.99;;0.02;3.00;12.00;16.00;;203004;;SIM;NÃO;;"meia, meia algodao, meia branca, meia cano curto, meia curta, meia masculina";" Kit Meia Masculina Cano Curto Zeus";"Kit Meia Masculina Cano Curto Zeus, contendo 3 pares de meias na cor branco ou preto . Compre meias masculinas na loja Queromania.shop";Zeus;SIM;203004;Unissex;Adulto;
kit-meia-masculina-cano-curto-zeus-203004;;;Tamanho;"UN ( 38-42 )";Cor;"preto 27";;;32.99;;0.02;3.00;12.00;16.00;;;;;;;;;;;;;;;
zeus-cueca-slip-atila-290026;"Zeus Cueca Slip Átila (290026)";Masculino;Tamanho;PE;Cor;"carmim 06";;;27.99;;0.07;3.00;11.00;16.00;;290026;;NÃO;NÃO;;"cotton, cueca, cueca cotton, cueca frente dupla, cueca slip, cueca slip cotton, cueca zeus, slip zeus";"Zeus Cueca Slip Átila ";"Zeus Cueca Slip em cotton elástico com frente dupla e cós contrastante. Compre cuecas na Queromania.shop";Zeus;SIM;290026;Masculino;Adulto;
zeus-cueca-slip-atila-290026;;;Tamanho;PE;Cor;"marinho 15";;;27.99;;0.07;3.00;11.00;16.00;;;;;;;;;;;;290026;;;
zeus-cueca-slip-atila-290026;;;Tamanho;PE;Cor;"preto 27";;;27.99;;0.07;3.00;11.00;16.00;;;;;;;;;;;;290026;;;
zeus-cueca-slip-atila-290026;;;Tamanho;ME;Cor;"carmim 06";;;27.99;;0.07;3.00;11.00;16.00;;290026;;;;;;;;;;290026;Masculino;Adulto;
zeus-cueca-slip-atila-290026;;;Tamanho;ME;Cor;"marinho 15";;;27.99;;0.07;3.00;11.00;16.00;;;;;;;;;;;;290026;;;
zeus-cueca-slip-atila-290026;;;Tamanho;ME;Cor;"preto 27";;;27.99;;0.07;3.00;11.00;16.00;;;;;;;;;;;;290026;;;
zeus-cueca-slip-atila-290026;;;Tamanho;GR;Cor;"carmim 06";;;27.99;;0.07;3.00;11.00;16.00;;290026;;;;;;;;;;290026;Masculino;Adulto;
zeus-cueca-slip-atila-290026;;;Tamanho;GR;Cor;"marinho 15";;;27.99;;0.07;3.00;11.00;16.00;;;;;;;;;;;;290026;;;
zeus-cueca-slip-atila-290026;;;Tamanho;GR;Cor;"preto 27";;;27.99;;0.07;3.00;11.00;16.00;;;;;;;;;;;;290026;;;
zeus-cueca-slip-atila-290026;;;Tamanho;EG;Cor;"carmim 06";;;27.99;;0.07;3.00;11.00;16.00;;290026;;;;;;;;;;290026;Masculino;Adulto;
zeus-cueca-slip-atila-290026;;;Tamanho;EG;Cor;"marinho 15";;;27.99;;0.07;3.00;11.00;16.00;;;;;;;;;;;;290026;;;
zeus-cueca-slip-atila-290026;;;Tamanho;EG;Cor;"preto 27";;;27.99;;0.07;3.00;11.00;16.00;;;;;;;;;;;;290026;;;
zeus-cueca-slip-atila-290026;;;Tamanho;XG;Cor;"carmim 06";;;27.99;;0.07;3.00;11.00;16.00;;290026;;;;;;;;;;290026;Masculino;Adulto;
zeus-cueca-slip-atila-290026;;;Tamanho;XG;Cor;"marinho 15";;;27.99;;0.07;3.00;11.00;16.00;;;;;;;;;;;;290026;;;
zeus-cueca-slip-atila-290026;;;Tamanho;XG;Cor;"preto 27";;;27.99;;0.07;3.00;11.00;16.00;;;;;;;;;;;;290026;;;
zeus-cueca-boxer-atila-290027;"Zeus Cueca Boxer Átila (290027)";Masculino;Tamanho;PE;Cor;"carmim 06";;;29.99;;0.08;3.00;19.00;22.00;;290027;;NÃO;NÃO;;"boxer, boxer cotton, boxer zeus, cotton, cueca, cueca boxer, cueca boxer em cotton, cueca boxer sem costuras, cueca boxer zeus, cueca cotton, cueca frente dupla, cueca zeus, cuecas";"Zeus Cueca Boxer Átila ";"Zeus Cueca Boxer Átila, em cotton elástico com frente dupla e cós contrastante. Bainha nas pernas sem elástico. Compre cuecas na Queromania.shop";Zeus;SIM;290027;Masculino;Adulto;
zeus-cueca-boxer-atila-290027;;;Tamanho;PE;Cor;"marinho 15";;;29.99;;0.08;3.00;19.00;22.00;;290027;;;;;;;;;;290027;Masculino;Adulto;
zeus-cueca-boxer-atila-290027;;;Tamanho;PE;Cor;"preto 27";;;29.99;;0.08;3.00;19.00;22.00;;290027;;;;;;;;;;290027;Masculino;Adulto;
zeus-cueca-boxer-atila-290027;;;Tamanho;ME;Cor;"carmim 06";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zeus-cueca-boxer-atila-290027;;;Tamanho;ME;Cor;"marinho 15";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zeus-cueca-boxer-atila-290027;;;Tamanho;ME;Cor;"preto 27";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zeus-cueca-boxer-atila-290027;;;Tamanho;GR;Cor;"carmim 06";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zeus-cueca-boxer-atila-290027;;;Tamanho;GR;Cor;"marinho 15";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zeus-cueca-boxer-atila-290027;;;Tamanho;GR;Cor;"preto 27";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zeus-cueca-boxer-atila-290027;;;Tamanho;EG;Cor;"carmim 06";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zeus-cueca-boxer-atila-290027;;;Tamanho;EG;Cor;"marinho 15";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zeus-cueca-boxer-atila-290027;;;Tamanho;EG;Cor;"preto 27";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zeus-cueca-boxer-atila-290027;;;Tamanho;XG;Cor;"carmim 06";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zeus-cueca-boxer-atila-290027;;;Tamanho;XG;Cor;"marinho 15";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zeus-cueca-boxer-atila-290027;;;Tamanho;XG;Cor;"preto 27";;;29.99;;0.08;3.00;19.00;22.00;;;;;;;;;;;;;;;
zorba-cueca-slip-light-291772;"Zorba Cueca Slip Light (291772)";Masculino;Tamanho;PE;Cor;"marinho 15";;;27.99;;0.07;3.00;11.00;16.00;;291772;;SIM;NÃO;;"cueca, cueca 100% algodao, cueca slip, cueca slip 100% algodao, cueca zorba, Go Tagless, sem etiqueta, sem etiqueta costurada, slip zorba, zorba";"Zorba Cueca Slip Light ";"Zorba Cueca Slip Ligth, em malha 100% algodão. Frente dupla, elástico embutido. Compre cueca slip zorba na Queromania.";Zorba;SIM;291772;Masculino;Adulto;
zorba-cueca-slip-light-291772;;;Tamanho;PE;Cor;"preto 27";;;27.99;;0.07;3.00;11.00;16.00;;291772;;;;;;;;;;291772;Masculino;Adulto;
zorba-cueca-slip-light-291772;;;Tamanho;PE;Cor;"jeans 94";;;27.99;;0.07;3.00;11.00;16.00;;291772;;;;;;;;;;291772;Masculino;Adulto;
zorba-cueca-slip-light-291772;;;Tamanho;ME;Cor;"marinho 15";;;27.99;;0.07;3.00;11.00;16.00;;291772;;;;;;;;;;291772;Masculino;Adulto;
zorba-cueca-slip-light-291772;;;Tamanho;ME;Cor;"preto 27";;;27.99;;0.07;3.00;11.00;16.00;;291772;;;;;;;;;;291772;Masculino;Adulto;
zorba-cueca-slip-light-291772;;;Tamanho;ME;Cor;"jeans 94";;;27.99;;0.07;3.00;11.00;16.00;;291772;;;;;;;;;;291772;Masculino;Adulto;
zorba-cueca-slip-light-291772;;;Tamanho;GR;Cor;"marinho 15";;;27.99;;0.07;3.00;11.00;16.00;;291772;;;;;;;;;;291772;Masculino;Adulto;
zorba-cueca-slip-light-291772;;;Tamanho;GR;Cor;"preto 27";;;27.99;;0.07;3.00;11.00;16.00;;291772;;;;;;;;;;291772;Masculino;Adulto;
zorba-cueca-slip-light-291772;;;Tamanho;GR;Cor;"jeans 94";;;27.99;;0.07;3.00;11.00;16.00;;291772;;;;;;;;;;291772;Masculino;Adulto;
zorba-cueca-slip-light-291772;;;Tamanho;EG;Cor;"marinho 15";;;27.99;;0.07;3.00;11.00;16.00;;291772;;;;;;;;;;291772;Masculino;Adulto;
zorba-cueca-slip-light-291772;;;Tamanho;EG;Cor;"preto 27";;;27.99;;0.07;3.00;11.00;16.00;;291772;;;;;;;;;;291772;Masculino;Adulto;
zorba-cueca-slip-light-291772;;;Tamanho;EG;Cor;"jeans 94";;;27.99;;0.07;3.00;11.00;16.00;;291772;;;;;;;;;;291772;Masculino;Adulto;
zorba-cueca-boxer-side-091839;"ZORBA Cueca Boxer Side (091839)";Masculino;Tamanho;PE;Cor;"marinho 15";;;47.99;;0.07;3.00;11.00;16.00;;091839;;SIM;NÃO;;"boxer, cueca, cueca boxer, cueca boxer sem costura lateral, cueca seca facil, cueca zorba, maxfresh, zorba, zorba MaxFresh, zorba Seamless";"Zorba Cueca Boxer Side";"Zorba Cueca Boxer Side, em microfibra com tecnologia MaxFresh, que proporciona proteção contra odores e bactérias. Compre Zorba na Queromania.shop";zorba;SIM;091839;Masculino;Adulto;
zorba-cueca-boxer-side-091839;;;Tamanho;PE;Cor;"branco 20";;;47.99;;0.07;3.00;11.00;16.00;;091839;;;;;;;;;;091839;Masculino;Adulto;
zorba-cueca-boxer-side-091839;;;Tamanho;PE;Cor;"preto 27";;;47.99;;0.07;3.00;11.00;16.00;;091839;;;;;;;;;;091839;Masculino;Adulto;
zorba-cueca-boxer-side-091839;;;Tamanho;ME;Cor;"marinho 15";;;47.99;;0.07;3.00;11.00;16.00;;091839;;;;;;;;;;091839;Masculino;Adulto;
zorba-cueca-boxer-side-091839;;;Tamanho;ME;Cor;"branco 20";;;47.99;;0.07;3.00;11.00;16.00;;091839;;;;;;;;;;091839;Masculino;Adulto;
zorba-cueca-boxer-side-091839;;;Tamanho;ME;Cor;"preto 27";;;47.99;;0.07;3.00;11.00;16.00;;091839;;;;;;;;;;091839;Masculino;Adulto;
zorba-cueca-boxer-side-091839;;;Tamanho;GR;Cor;"marinho 15";;;47.99;;0.07;3.00;11.00;16.00;;091839;;;;;;;;;;091839;Masculino;Adulto;
zorba-cueca-boxer-side-091839;;;Tamanho;GR;Cor;"branco 20";;;47.99;;0.07;3.00;11.00;16.00;;091839;;;;;;;;;;091839;Masculino;Adulto;
zorba-cueca-boxer-side-091839;;;Tamanho;GR;Cor;"preto 27";;;47.99;;0.07;3.00;11.00;16.00;;091839;;;;;;;;;;091839;Masculino;Adulto;
zorba-cueca-boxer-side-091839;;;Tamanho;EG;Cor;"marinho 15";;;47.99;;0.07;3.00;11.00;16.00;;091839;;;;;;;;;;091839;Masculino;Adulto;
zorba-cueca-boxer-side-091839;;;Tamanho;EG;Cor;"branco 20";;;47.99;;0.07;3.00;11.00;16.00;;091839;;;;;;;;;;091839;Masculino;Adulto;
zorba-cueca-boxer-side-091839;;;Tamanho;EG;Cor;"preto 27";;;47.99;;0.07;3.00;11.00;16.00;;091839;;;;;;;;;;091839;Masculino;Adulto;
calcinha-cavada-invejja-demillus-056811;"Calcinha Cavada Invejja DeMillus (056811)";"Calcinhas, Plus Size";Tamanho;PE;Cor;"branco 20";;;27.99;;0.07;3.00;12.00;16.00;;056811;;NÃO;NÃO;;"calcinha, calcinha basica, calcinha branca, calcinha cavada, calcinha cintura alta demillus, calcinha classica, calcinha demillus, calcinha invejja, calcinha nude, calcinha plus size, calcinhas, candence, lingerie demillus, lingerie plus size";"Calcinha Cintura Alta Cavada Candence DeMillus";"Calcinha Cintura Alta Cavada Candence DeMillus, em microfibra elástica. Modelo Clássico. Tamanho PE até XG . Compre calcinha na Queromania.shop";DeMillus;SIM;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;PE;Cor;"preto 27";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;PE;Cor;"bege-rosado 55";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;ME;Cor;"branco 20";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;ME;Cor;"preto 27";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;ME;Cor;"bege-rosado 55";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;GR;Cor;"branco 20";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;GR;Cor;"preto 27";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;GR;Cor;"bege-rosado 55";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;EG;Cor;"branco 20";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;EG;Cor;"preto 27";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;EG;Cor;"bege-rosado 55";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;XG;Cor;"branco 20";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;XG;Cor;"preto 27";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
calcinha-cavada-invejja-demillus-056811;;;Tamanho;XG;Cor;"bege-rosado 55";;;27.99;;0.07;3.00;12.00;16.00;;056811;;;;;;;;;;056811;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;"Sutiã Com Bojo Iridien DeMillus (065204)";"Sutiãs, Plus Size";Tamanho;44;Cor;"carmim 06";;;66.99;;0.15;6.00;18.00;18.00;;065204;;SIM;NÃO;;"sutia, sutia com aro e bojo, sutia com bojo demillus, sutia decote em renda, sutia demillus, sutia demillus preto, sutia plus size, sutia reforcado, sutia renda branca, sutia rendado, sutia sustentacaao, sutia sustentacao, sutia tamanho grande, sutias";"Sutiã Com Bojo Iridien DeMillus";"Sutiã Com Bojo Iridien DeMillus com taças espumadas e aro. Ótima sustentação. Em elastano e detalhe em renda. Tamanho Plus Size. Encomende pela internet na Queromania.shop.";DeMillus;SIM;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;44;Cor;"lilás-místico 11";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;44;Cor;"marinho 15";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;44;Cor;"branco 20";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;44;Cor;"preto 27";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;46;Cor;"carmim 06";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;46;Cor;"lilás-místico 11";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;46;Cor;"marinho 15";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;46;Cor;"branco 20";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;46;Cor;"preto 27";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;48;Cor;"carmim 06";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;48;Cor;"lilás-místico 11";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;48;Cor;"marinho 15";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;48;Cor;"branco 20";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;48;Cor;"preto 27";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;50;Cor;"carmim 06";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;50;Cor;"lilás-místico 11";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;50;Cor;"marinho 15";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;50;Cor;"branco 20";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;50;Cor;"preto 27";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;52;Cor;"carmim 06";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;52;Cor;"lilás-místico 11";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;52;Cor;"marinho 15";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;52;Cor;"branco 20";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;52;Cor;"preto 27";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;54;Cor;"carmim 06";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;54;Cor;"lilás-místico 11";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;54;Cor;"marinho 15";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;54;Cor;"branco 20";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
sutia-com-bojo-iridien-demillus-065204;;;Tamanho;54;Cor;"preto 27";;;66.99;;0.15;6.00;18.00;18.00;;065204;;;;;;;;;;065204;Feminino;Adulto;
calca-comprida-flare-jeans-demillus-200116;"Calça Comprida Flare Jeans DeMillus (200116)";"Leggings e Bodies, Plus Size";Tamanho;PE;Cor;"preto 27";;;82.99;;0.25;4.00;18.00;25.00;;200116;;NÃO;NÃO;;"calca, calca bailarina, calca boca larga, calca comprida com boca larga, calca flare, calca flare demillus, calca flare jeans, plus size";"Calça Comprida Flare Jeans DeMillus";"Calça comprida flare jeans, superelástica e aderente. Fechamento frontal de botão. Cor preta. Tamanho PE até XG. Compre DeMillus na loja online Queromania.shop";demillus;SIM;200116;Feminino;Adulto;
calca-comprida-flare-jeans-demillus-200116;;;Tamanho;ME;Cor;"preto 27";;;82.99;;0.25;4.00;18.00;25.00;;200116;;;;;;;;;;200116;Feminino;Adulto;
calca-comprida-flare-jeans-demillus-200116;;;Tamanho;GR;Cor;"preto 27";;;82.99;;0.25;4.00;18.00;25.00;;200116;;;;;;;;;;200116;Feminino;Adulto;
calca-comprida-flare-jeans-demillus-200116;;;Tamanho;EG;Cor;"preto 27";;;82.99;;0.25;4.00;18.00;25.00;;200116;;;;;;;;;;200116;Feminino;Adulto;
calca-comprida-flare-jeans-demillus-200116;;;Tamanho;XG;Cor;"preto 27";;;82.99;;0.25;4.00;18.00;25.00;;200116;;;;;;;;;;200116;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;"Calcinha Biquíni Bastille DeMillus (053355)";Calcinhas;Tamanho;PE;Cor;"carmim 06";;;26.99;;0.07;3.00;12.00;16.00;;053355;;SIM;NÃO;;"biquini, calcinha, calcinha demillus, calcinha em microfibra e detalhe em renda, calcinha modelo biquini, calcinha nude, calcinha tanga renda e microfibra, calcinhas, lingerie";"Calcinha Biquíni Bastille DeMillus";"Calcinha Biquíni Bastille DeMillus, microfibra elástica com detalhe de renda. Encomende DeMillus na Queromania.shop loja online de lingerie.";DeMillus;SIM;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;PE;Cor;"lilás-místico 11";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;PE;Cor;"branco 20";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;PE;Cor;"preto 27";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;PE;Cor;"roxo 53";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;ME;Cor;"carmim 06";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;ME;Cor;"lilás-místico 11";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;ME;Cor;"branco 20";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;ME;Cor;"preto 27";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;ME;Cor;"roxo 53";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;GR;Cor;"carmim 06";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;GR;Cor;"lilás-místico 11";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;GR;Cor;"branco 20";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;GR;Cor;"preto 27";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;GR;Cor;"roxo 53";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;EG;Cor;"carmim 06";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;EG;Cor;"lilás-místico 11";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;EG;Cor;"branco 20";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;EG;Cor;"preto 27";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
calcinha-biquini-bastille-demillus-053355;;;Tamanho;EG;Cor;"roxo 53";;;26.99;;0.07;3.00;12.00;16.00;;053355;;;;;;;;;;053355;Feminino;Adulto;
